    50    1   1.11410635e-01   1.14967933e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    50    2   1.12833554e-01   1.18169502e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    51    0   1.16390853e-01   1.19521276e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    51    1   1.22651698e-01   1.26564727e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    51    2   1.24216910e-01   1.30086452e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    52    0   1.28129938e-01   1.31573403e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    52    1   1.35016868e-01   1.39321199e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    52    2   1.36738601e-01   1.43195098e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    53    0   1.41042932e-01   1.44830744e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    53    1   1.48618555e-01   1.53353319e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    53    2   1.50512461e-01   1.57614607e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    54    0   1.55247225e-01   1.59413818e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    54    1   1.63580411e-01   1.68788651e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    54    2   1.65663707e-01   1.73476068e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    55    0   1.70871948e-01   1.75455200e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    55    1   1.80038452e-01   1.85767517e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    55    2   1.82330078e-01   1.90923675e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
    56    0   1.88059142e-01   1.93100720e-01      0      0   0.00000000e+00   0.00000000e+00  -1.00000000e+00      0 0.00000000e+00 0.00000000e+00 1.00000000e+00
